0.2225209325552, -0.97492790222168, 0, 
0.43388372659683, -0.90096884965897, 0, 
0.42300537228584, -0.90096884965897, -0.09654821455479, 
0.21694186329842, -0.97492790222168, -0.04951556771994, 
0.39091575145721, -0.90096884965897, -0.18825510144234, 
0.20048443973064, -0.97492790222168, -0.09654821455479, 
0.33922398090363, -0.90096884965897, -0.27052208781242, 
0.17397387325764, -0.97492790222168, -0.13873952627182, 
0.27052208781242, -0.90096884965897, -0.33922398090363, 
0.13873952627182, -0.97492790222168, -0.17397387325764, 
0.18825510144234, -0.90096884965897, -0.39091575145721, 
0.09654821455479, -0.97492790222168, -0.20048443973064, 
0.09654821455479, -0.90096884965897, -0.42300537228584, 
0.04951556771994, -0.97492790222168, -0.21694186329842, 
0, -0.90096884965897, -0.43388372659683, 
0, -0.97492790222168, -0.2225209325552, 
-0.09654821455479, -0.90096884965897, -0.42300537228584, 
-0.04951556771994, -0.97492790222168, -0.21694186329842, 
-0.18825510144234, -0.90096884965897, -0.39091575145721, 
-0.09654821455479, -0.97492790222168, -0.20048443973064, 
-0.27052208781242, -0.90096884965897, -0.33922398090363, 
-0.13873952627182, -0.97492790222168, -0.17397387325764, 
-0.33922398090363, -0.90096884965897, -0.27052208781242, 
-0.17397387325764, -0.97492790222168, -0.13873952627182, 
-0.39091575145721, -0.90096884965897, -0.18825510144234, 
-0.20048443973064, -0.97492790222168, -0.09654821455479, 
-0.42300537228584, -0.90096884965897, -0.09654821455479, 
-0.21694186329842, -0.97492790222168, -0.04951556771994, 
-0.43388372659683, -0.90096884965897, -0, 
-0.2225209325552, -0.97492790222168, -0, 
-0.42300537228584, -0.90096884965897, 0.09654821455479, 
-0.21694186329842, -0.97492790222168, 0.04951556771994, 
-0.39091575145721, -0.90096884965897, 0.18825510144234, 
-0.20048443973064, -0.97492790222168, 0.09654821455479, 
-0.33922398090363, -0.90096884965897, 0.27052208781242, 
-0.17397387325764, -0.97492790222168, 0.13873952627182, 
-0.27052208781242, -0.90096884965897, 0.33922398090363, 
-0.13873952627182, -0.97492790222168, 0.17397387325764, 
-0.18825510144234, -0.90096884965897, 0.39091575145721, 
-0.09654821455479, -0.97492790222168, 0.20048443973064, 
-0.09654821455479, -0.90096884965897, 0.42300537228584, 
-0.04951556771994, -0.97492790222168, 0.21694186329842, 
-0, -0.90096884965897, 0.43388372659683, 
-0, -0.97492790222168, 0.2225209325552, 
0.09654821455479, -0.90096884965897, 0.42300537228584, 
0.04951556771994, -0.97492790222168, 0.21694186329842, 
0.18825510144234, -0.90096884965897, 0.39091575145721, 
0.09654821455479, -0.97492790222168, 0.20048443973064, 
0.27052208781242, -0.90096884965897, 0.33922398090363, 
0.13873952627182, -0.97492790222168, 0.17397387325764, 
0.33922398090363, -0.90096884965897, 0.27052208781242, 
0.17397387325764, -0.97492790222168, 0.13873952627182, 
0.39091575145721, -0.90096884965897, 0.18825510144234, 
0.20048443973064, -0.97492790222168, 0.09654821455479, 
